Market_Cap,Percent24,Name,Price,Percent7d,Volume,Circulating_Supply,Percent1,Symbol
0.52%,WhaleCoin,10.48%,19.43%,$0.384304,"$7,207","$2,121,456","5,520,255",WHL
0.76%,Bitpark Coin,-13.87%,146.65%,$0.028236,"$3,608","$2,117,685","75,000,000",BPC
-4.61%,Joulecoin,17.54%,78.73%,$0.060435,"$17,091","$2,099,586","34,741,003",XJO
-6.28%,Sugar Exchange,-21.38%,87.92%,$0.598775,"$103,390","$2,095,712","3,500,000",SGR
-22.14%,DROXNE,-23.59%,174.30%,$0.031572,"$42,540","$2,058,014","65,184,381",DRXNE
-1.13%,Zlancer,-28.03%,73.86%,$1.02,"$60,491","$2,042,266","2,007,615",ZCG
6.79%,Ammo Reloaded,46.20%,278.64%,$0.025993,"$47,041","$2,021,647",,AMMO
0.18%,WavesGo,-13.80%,-26.22%,$0.210170,"$4,668","$2,003,232","9,531,483",WGO
0.63%,42-coin,0.51%,2.58%,$46923.60,"$6,858","$1,970,790",41.999973,42
-5.19%,Bitstar,-18.72%,-12.92%,$0.085015,"$2,209","$1,962,124","23,079,737",BITS
0.64%,HoboNickels,-8.61%,57.56%,$0.031844,"$10,827","$1,900,989","59,696,358",HBN
1.21%,BlakeStar,-13.47%,96.33%,$0.006493,"$88,743","$1,871,927","288,292,167",BLAS
0.79%,Veltor,30.90%,59.11%,$3.25,"$2,837","$1,804,655","554,855",VLT
-25.42%,SwagBucks,54.21%,207.21%,$5.15,"$12,355","$1,751,497","340,333",BUCKS
15.26%,Pascal Lite,-12.60%,-5.29%,$0.368387,"$13,452","$1,747,812","4,744,500",PASL
5.71%,Happycoin,2.35%,0.88%,$0.129488,"$9,723","$1,727,999","13,344,860",HPC
2.18%,Rimbit,-18.99%,380.86%,$0.014868,"$318,308","$1,717,191","115,499,623",RBT
1.65%,MaxCoin,-22.51%,17.86%,$0.027490,"$6,793","$1,689,114",,MAX
0.63%,Opal,-9.06%,41.30%,$0.110714,"$4,696","$1,676,727","15,144,667",OPAL
-0.69%,Truckcoin,10.45%,21.17%,$0.010207,"$4,222","$1,671,231","163,741,867",TRK
-0.59%,AltCommunity ...,3.60%,53.00%,$8.85,"$6,683","$1,644,261",,ALTCOM
12.95%,SuperCoin,37.56%,-6.84%,$0.033716,"$7,266","$1,612,581","47,827,940",SUPER
0.14%,KushCoin,-2.42%,63.57%,$0.293018,"$4,943","$1,602,217","5,467,983",KUSH
0.78%,Monkey Project,9.08%,201.14%,$15.14,"$118,711","$1,601,980","105,797",MONK
0.90%,GoldBlocks,-7.74%,-22.93%,$0.103964,"$7,188","$1,592,008","15,313,066",GB
-1.39%,Titcoin,8.63%,1.78%,$0.031709,"$8,615","$1,582,232","49,898,202",TIT
-1.90%,Phoenixcoin,1.66%,43.78%,$0.024768,"$6,036","$1,568,614","63,332,778",PXC
0.32%,Coin2.1,10.70%,27.61%,$0.014917,"$8,591","$1,491,367","99,976,323",C2
8.40%,StarCash Network,49.26%,105.17%,$1.77,"$19,983","$1,482,880","838,197",STARS
-34.23%,I0Coin,-41.71%,-44.08%,$0.070085,"$2,841","$1,470,858","20,986,857",I0C
-4.01%,BritCoin,-5.30%,-20.38%,$0.067197,"$1,006","$1,429,163","21,268,092",BRIT
0.28%,Signatum,-7.11%,-47.48%,$0.013175,"$7,226","$1,422,584","107,972,766",SIGT
1.86%,Onix,-4.03%,-12.06%,$0.051711,"$24,188","$1,418,567","27,432,814",ONX
3.89%,Giga Watt Token,-0.26%,21.69%,$1.55,"$54,392","$1,395,054","900,000",WTT
-13.23%,CannaCoin,-14.71%,-36.30%,$0.294084,"$8,737","$1,382,318","4,700,419",CCN
0.61%,Universe,41.33%,102.54%,$0.103027,"$6,860","$1,382,120","13,415,121",UNI
-7.25%,8Bit,-18.67%,25.78%,$0.939272,"$9,307","$1,378,702","1,467,841",8BIT
-7.44%,EOT Token,30.01%,-31.24%,$0.077932,"$130,710","$1,376,551","17,663,603",EOT
22.78%,Aricoin,-15.24%,149.95%,$0.009798,"$11,258","$1,374,327","140,262,505",ARI
-3.48%,GoldReserve,22.91%,70.18%,$0.079203,"$143,612","$1,360,018","17,171,382",XGR
-1.71%,Bitcoin Red,-3.94%,-15.65%,$0.066572,"$42,077","$1,354,738","20,350,001",BTCRED
0.81%,Trident Group,-2.42%,40.93%,$1.83,"$17,280","$1,342,256","735,124",TRDT
0.82%,BitCoal,0.58%,541.07%,$0.298166,"$29,779","$1,341,747","4,500,000",COAL
5.85%,C-Bit,0.07%,46.61%,$0.008415,"$18,458","$1,326,425","157,625,875",XCT
-11.64%,YENTEN,-15.35%,231.28%,$0.544484,"$14,748","$1,319,490","2,423,378",YTN
-6.10%,Colossuscoin V2,-3.62%,1.57%,$0.000544,"$3,846","$1,284,016","2,358,819,009",CV2
0.48%,LiteBar,-3.60%,95.42%,$1.52,"$3,291","$1,283,378","842,089",LTB
0.59%,HiCoin,-10.18%,-28.34%,$0.006739,"$30,397","$1,278,516","189,729,990",XHI
3.57%,Dashcoin,-3.44%,20.45%,$0.070752,"$10,561","$1,243,457","17,574,970",DSH
0.66%,OctoCoin,-14.46%,160.04%,$0.024185,"$7,866","$1,241,374","51,327,616",888
-6.99%,RedCoin,-7.13%,-10.10%,$0.016603,"$18,309","$1,230,384","74,107,896",RED
0.98%,Bankcoin,,-5.02%,$0.118889,"$3,338","$1,223,580",,B@
0.93%,SixEleven,47.46%,323.56%,$2.81,"$34,975","$1,221,106","434,779",611
4.77%,PayCoin,-8.04%,99.60%,$0.103061,"$5,841","$1,220,151","11,839,118",XPY
-2.18%,LiteBitcoin,0.64%,48.39%,$0.042044,"$117,449","$1,216,770","28,940,333",LBTC
0.79%,UniCoin,6.14%,64.32%,$0.408125,"$3,276","$1,215,665","2,978,659",UNIC
0.64%,PlatinumBAR,-17.19%,-13.27%,$2.45,"$22,523","$1,208,470","492,700",XPTX
-30.10%,Prototanium,-20.00%,185.14%,$6.14,"$2,874","$1,204,958","196,131",PR
-0.42%,Dix Asset,-15.49%,298.41%,$0.000012,"$30,045","$1,185,490","100,000,000,000",DIX
0.64%,Ratecoin,-8.83%,4.05%,$0.010064,"$9,100","$1,175,344","116,783,531",XRA
-8.47%,PureVidz,-14.06%,32.31%,$0.009356,"$6,692","$1,172,150","125,279,775",VIDZ
-1.88%,Pioneer Coin,-12.05%,-4.31%,$0.726296,"$29,049","$1,165,747","1,605,057",PCOIN
0.54%,Mineum,-11.07%,32.53%,$0.122681,"$4,002","$1,157,663","9,436,367",MNM
1.04%,Grimcoin,12.79%,-11.45%,$0.031980,"$2,342","$1,152,980","36,052,721",GRIM
1.70%,Unity Ingot,9.23%,-9.39%,$0.005596,"$5,907","$1,130,311","202,000,000",UNY
12.35%,Hexx,31.39%,95.65%,$0.748276,"$20,665","$1,126,289","1,505,179",HXX
0.39%,FinCoin,-13.48%,5.86%,$0.084970,$784,"$1,094,299","12,878,667",FNC
0.79%,ChanCoin,-12.72%,138.61%,$0.152451,"$15,438","$1,087,862","7,135,814",4CHN
-0.70%,Coin(O),-10.49%,21.62%,$0.010343,"$11,820","$1,087,783","105,175,024",CNO
0.64%,Tigercoin,-12.59%,83.00%,$0.024359,"$1,004","$1,060,535",,TGC
0.59%,CryptoCarbon,3.09%,9.94%,$0.293868,"$41,927","$1,046,790","3,562,111",CCRB
-0.65%,Litecoin Plus,-5.06%,3.87%,$1.18,"$16,903","$1,042,833","883,547",LCP
6.44%,Swing,-4.30%,96.24%,$0.360578,"$2,550","$1,042,495","2,891,179",SWING
0.69%,ParallelCoin,23.37%,235.79%,$3.29,"$12,881","$1,031,989","313,573",DUO
5.99%,Blakecoin,15.49%,41.20%,$0.067771,"$3,971","$1,024,885","15,122,697",BLC
0.79%,iCoin,32.43%,159.51%,$0.034838,"$16,219","$1,021,224","29,313,350",ICN
2.17%,Prime-XI,-23.99%,-8.70%,$0.055055,"$21,579","$1,015,683","18,448,450",PXI
0.78%,Emerald Crypto,10.04%,85.91%,$0.052938,"$2,247","$1,012,019","19,117,129",EMD
5.39%,Sterlingcoin,-12.55%,61.29%,$0.239293,"$2,935","$1,010,596","4,223,259",SLG
-1.15%,Evil Coin,-1.83%,66.15%,$0.047569,"$10,250","$999,923","21,020,383",EVIL
-0.40%,DigitalDevelo...,-20.88%,3.30%,$0.193864,"$15,962","$992,255","5,118,307",DDF
-3.20%,Fujinto,-13.75%,-11.59%,$0.015027,"$99,944","$988,813","65,802,448",NTO
1.44%,Darsek,16.97%,76.30%,$0.060559,"$1,367","$988,568","16,324,134",KED
0.80%,Elcoin,-3.61%,23.21%,$0.087708,"$8,569","$983,112","11,208,967",EL
0.64%,Bitcoin Fast,-1.61%,25.86%,$0.183173,"$8,896","$975,520","5,325,676",BCF
6.27%,PostCoin,11.80%,87.44%,$0.061265,"$9,294","$972,164","15,868,233",POST
1.05%,Network Token,-24.64%,36.82%,$0.083249,"$5,060","$971,619","11,671,310",NTWK
3.39%,SpaceCoin,9.20%,-32.54%,$0.045429,"$5,731","$967,227","21,291,140",SPACE
-12.03%,Marscoin,-7.13%,37.49%,$0.033205,"$5,703","$939,012","28,279,074",MARS
-6.45%,Senderon,-24.18%,-51.11%,$0.022046,"$19,760","$939,007","42,592,901",SDRN
1.38%,TagCoin,-4.32%,5.78%,$0.155180,"$2,392","$938,805","6,049,781",TAG
-20.24%,SoonCoin,-11.33%,-51.44%,$0.074984,"$5,170","$934,496","12,462,620",SOON
0.52%,Dalecoin,-9.73%,102.81%,$2.02,"$14,717","$929,809","459,217",DALC
4.89%,MojoCoin,-4.10%,1.29%,$0.076167,"$18,450","$925,516","12,151,106",MOJO
0.64%,Grantcoin,-3.97%,128.38%,$0.021093,"$1,286","$917,292","43,487,990",GRT
2.41%,Advanced Inte...,1.26%,41.76%,$0.038221,$953,"$912,596","23,876,767",AIB
4.17%,Bolivarcoin,-2.19%,20.96%,$0.103726,"$5,809","$906,098","8,735,500",BOLI
1.39%,VoteCoin,5.55%,47.76%,$0.054843,"$5,887","$903,518","16,474,625",VOT
-2.99%,Gapcoin,-7.84%,-25.42%,$0.073487,"$3,762","$902,825","12,285,525",GAP
-4.59%,BERNcash,-20.07%,90.30%,$0.012593,"$2,249","$897,082","71,234,301",BERN
19.02%,GameUnits,25.02%,80.35%,$0.257028,"$11,589","$892,654","3,472,983",UNITS
-2.63%,Argentum,46.35%,182.90%,$0.101383,"$27,194","$890,248","8,781,037",ARG
-0.80%,Sovereign Hero,8.93%,4.54%,$185.65,"$7,624","$886,117","4,773",HERO
-6.36%,ETHGAS,-9.08%,371.55%,$0.087201,"$9,107","$885,743","10,157,540",EGAS
1.05%,eBitcoinCash,-24.16%,4.37%,$0.094870,"$2,531","$880,915","9,285,500",EBCH
1.60%,GlobalBoost-Y,13.17%,71.94%,$0.064166,"$3,174","$864,920","13,479,510",BSTY
0.61%,RevolverCoin,12.00%,177.04%,$0.038240,"$10,425","$857,620","22,427,062",XRE
-6.32%,Catcoin,3.16%,36.16%,$0.133773,"$13,041","$838,469","6,267,850",CAT
0.16%,bitBTC,-0.28%,-6.58%,$15994.50,"$12,037","$838,422",52.4194,BITBTC
0.64%,SatoshiMadness,-3.45%,170.59%,$0.000408,"$1,861","$816,801","2,000,683,485",MAD
0.60%,ChessCoin,-10.59%,-9.23%,$0.015103,"$64,066","$816,046","54,032,769",CHESS
0.19%,Kayicoin,-14.38%,69.08%,$0.002834,"$11,588","$805,708","284,340,868",KAYI
0.12%,Cannation,-5.52%,4.92%,$0.316417,"$32,798","$783,731","2,476,893",CNNC
-11.61%,Eurocoin,-11.15%,52.74%,$0.062028,"$5,874","$770,169","12,416,554",EUC
-7.53%,ZoZoCoin,-5.29%,-17.29%,$1.43,"$12,976","$769,042","536,310",ZZC
9.55%,Ethereum Dark,9.77%,20.91%,$0.503074,"$189,508","$754,611","1,500,000",ETHD
-2.43%,Marijuanacoin,21.51%,12.10%,$0.459701,"$9,682","$750,048","1,631,601",MAR
-26.66%,Tattoocoin (S...,-41.32%,-16.95%,$0.008216,"$26,870","$742,894","90,421,856",TSE
-9.13%,AquariusCoin,-13.63%,143.22%,$0.480812,"$6,562","$741,903","1,543,021",ARCO
0.61%,Bitcurrency,-2.09%,4.63%,$0.004355,$825,"$738,565","169,598,616",BTCR
0.18%,RouletteToken,-5.02%,-32.39%,$0.069747,"$18,710","$712,621","10,217,224",RLT
5.89%,Honey,-5.52%,137.15%,$1.85,"$6,520","$711,186","384,745",HONEY
-0.65%,BitTokens,-22.22%,-25.01%,$1.24,"$2,320","$708,563","572,715",BXT
-0.93%,GlobalToken,-8.56%,81.17%,$0.025176,"$10,670","$701,787","27,875,000",GLT
0.61%,Quatloo,-1.94%,59.13%,$0.088456,$742,"$682,785","7,718,883",QTL
1.21%,BitAsean,22.29%,92.00%,$0.136085,"$14,875","$680,425","5,000,000",BAS
0.64%,Sativacoin,-12.96%,-1.37%,$0.095238,"$4,564","$675,061","7,088,158",STV
-21.70%,DigiCube,-30.21%,-40.97%,$0.000272,"$24,250","$661,145","2,429,126,009",CUBE
0.30%,Bit20,-1.41%,-18.49%,"$639,254","$3,358","$649,482",1.016,BTWTY
10.43%,ReeCoin,-11.27%,147.99%,$0.000252,"$29,465","$646,036","2,560,000,000",REE
0.67%,Remicoin,-21.55%,52.44%,$0.323367,$873,"$640,016","1,979,224",RMC
-19.13%,FuzzBalls,131.18%,145.47%,$0.132126,"$293,902","$638,161","4,829,945",FUZZ
-6.72%,Philosopher S...,-16.97%,31.47%,$0.105603,"$17,374","$635,132","6,014,340",PHS
-18.20%,Motocoin,-20.06%,7.66%,$0.033965,"$4,531","$624,522","18,387,395",MOTO
-0.51%,Independent M...,12.67%,72.83%,$0.114814,"$2,750","$616,429","5,368,934",IMS
-5.92%,ICOBID,-4.80%,42.95%,$0.005692,"$12,479","$609,318","107,048,455",ICOB
-15.58%,BROTHER,-23.39%,208.73%,$0.003775,"$19,761","$604,062","160,000,000",BRAT
15.37%,Metal Music Coin,2.60%,102.07%,$0.007435,"$4,282","$592,705","79,719,140",MTLMC3
0.61%,Jin Coin,7.35%,139.93%,$0.060150,"$1,938","$592,390","9,848,485",JIN
-0.43%,BumbaCoin,-9.73%,120.45%,$0.025128,"$7,195","$567,189","22,571,828",BUMBA
0.62%,Rubies,-17.31%,78.93%,$0.054149,"$2,503","$563,971","10,415,252",RBIES
9.70%,Eryllium,-10.74%,12.57%,$0.097821,"$19,718","$546,791","5,589,742",ERY
0.64%,SOILcoin,-6.43%,71.54%,$0.095261,"$3,250","$543,182","5,702,048",SOIL
-8.77%,Mincoin,-62.70%,-28.96%,$0.128667,$532,"$531,029","4,127,159",MNC
-12.88%,SecureCoin,-12.66%,-53.69%,$0.063225,"$4,592","$529,373","8,372,906",SRC
1.54%,GPU Coin,-0.37%,58.28%,$0.012883,"$12,841","$521,450","40,477,042",GPU
1.16%,Helleniccoin,-17.21%,23.74%,$0.007918,"$4,369","$511,281","64,571,380",HNC
-11.42%,Kronecoin,1.19%,6.42%,$0.118632,"$8,287","$510,627","4,304,292",KRONE
7.67%,Money,-1.25%,98.73%,$0.011023,"$19,509","$505,815","45,887,218",$$$
-3.79%,Mao Zedong,4.69%,-5.91%,$0.081108,$828,"$505,675","6,234,599",MAO
-1.52%,CacheCoin,16.43%,89.33%,$0.119251,"$7,903","$500,274","4,195,132",CACH
-20.41%,CompuCoin,-20.82%,67.80%,$0.025312,"$5,494","$496,499","19,615,019",CPN
0.86%,EagleCoin,-19.34%,29.80%,$0.236859,"$5,197","$495,846","2,093,421",EAGLE
0.61%,Acoin,-2.55%,69.28%,$0.396004,"$5,576","$483,159","1,220,085",ACOIN
-28.96%,Bitcoin Planet,-30.28%,160.91%,$0.081652,"$3,096","$482,598","5,910,412",BTPL
-3.73%,PayCon,-10.80%,87.03%,$0.020303,"$8,469","$467,839","23,042,604",CON
0.26%,SongCoin,0.47%,188.97%,$0.014231,"$11,825","$463,427","32,565,300",SONG
1.88%,Bitgem,-20.88%,15.28%,$7.75,"$10,370","$463,285","59,816",BTG
0.64%,RonPaulCoin,11.89%,75.21%,$0.512177,"$2,247","$462,008","902,048",RPC
4.81%,Virtacoinplus,-6.56%,-15.54%,$0.042245,"$2,226","$461,682","10,928,643",XVP
0.97%,eREAL,-28.40%,50.06%,$0.006662,$841,"$459,974","69,041,802",EREAL
0.64%,QuazarCoin,-7.22%,90.64%,$0.068043,"$6,693","$452,634","6,652,131",QCN
-18.18%,Evotion,-2.58%,33.57%,$0.140912,"$5,871","$449,285","3,188,405",EVO
-13.39%,X-Coin,-41.84%,54.97%,$0.036000,"$9,772","$445,858","12,384,976",XCO
4.82%,FUNCoin,-6.14%,-15.86%,$0.075729,"$5,798","$442,905","5,848,581",FUNC
7.99%,Neuro,-38.55%,96.29%,$0.010207,"$5,511","$441,735","43,279,805",NRO
0.79%,Zurcoin,-32.79%,16.60%,$0.005035,"$2,065","$441,351","87,653,034",ZUR
0.78%,NevaCoin,-12.55%,115.70%,$0.174180,"$4,684","$440,971","2,531,695",NEVA
-3.99%,Bolenum,-21.52%,80.41%,$0.042443,"$7,545","$424,428","10,000,000",BLN
-0.86%,Beatcoin,59.40%,95.43%,$0.277568,"$2,072","$423,204","1,524,686",XBTS
0.61%,MustangCoin,5.21%,48.63%,$0.662337,"$4,288","$417,500","630,343",MST
0.79%,iDice,14.97%,53.97%,$0.256560,$754,"$403,059","1,571,013",ICE
-16.30%,Gold Pressed ...,14.00%,101.07%,$1.57,"$2,424","$401,813","256,527",GPL
-37.39%,Virta Unique ...,-38.74%,19.42%,$0.006370,"$14,681","$391,995","61,538,200",VUC
0.61%,BipCoin,-3.07%,81.88%,$0.240738,"$1,421","$391,744","1,627,261",BIP
0.61%,SproutsExtreme,-3.45%,-9.80%,$0.000136,"$1,739","$390,108","2,866,607,586",SPEX
0.64%,Global Tour Coin,-28.33%,57.32%,$0.012928,"$24,259","$386,393","29,887,402",GTC
-11.93%,TEKcoin,-30.90%,-35.66%,$0.000272,"$7,706","$384,869","1,414,054,562",TEK
0.65%,BenjiRolls,10.12%,90.54%,$0.018839,"$3,800","$381,977","20,276,099",BENJI
0.64%,GoldPieces,4.72%,37.35%,$0.304093,"$2,122","$371,042","1,220,161",GP
0.64%,Creatio,-0.66%,57.77%,$0.017692,"$3,058","$363,043","20,520,514",XCRE
0.61%,Flaxscript,5.68%,22.95%,$0.064777,"$2,786","$362,325","5,593,390",FLAX
0.78%,EcoCoin,-8.48%,-0.44%,$0.314212,"$18,236","$362,174","1,152,642",ECO
26.32%,Theresa May Coin,8.60%,17.34%,$0.013040,"$10,372","$357,675","27,428,400",MAY
2.36%,Spots,19.13%,74.44%,$0.015425,"$15,889","$345,620","22,406,021",SPT
0.64%,Luna Coin,46.76%,52.21%,$0.194412,"$3,816","$331,498","1,705,130",LUNA
64.67%,Coinonat,-26.36%,-1.86%,$0.037984,"$128,855","$327,541","8,623,200",CXT
0.64%,Torcoin,-13.26%,281.20%,$1.03,"$4,740","$326,151","316,179",TOR
0.42%,Comet,-16.91%,47.44%,$0.372041,"$11,982","$324,729",,CMT
-7.93%,BnrtxCoin,-14.05%,208.79%,$0.011704,"$6,843","$322,548","27,560,001",BNX
3.90%,Allion,2.32%,71.20%,$0.051158,"$5,143","$317,147","6,199,359",ALL
0.40%,USDe,-2.51%,-3.41%,$0.000274,$640,"$311,310","1,134,236,104",USDE
-4.86%,Solarflarecoin,-19.10%,49.68%,$0.021705,"$25,576","$305,681","14,083,450",SFC
19.76%,BOAT,13.85%,35.64%,$0.016194,"$34,732","$300,369","18,547,845",BOAT
-7.98%,VectorAI,-28.01%,62.79%,$0.017827,"$1,715","$299,009","16,772,456",VEC2
-12.49%,Impact,-15.46%,259.40%,$0.002722,"$5,286","$298,055","109,509,144",IMX
-10.56%,Digital Rupees,-20.68%,131.94%,$0.000544,"$4,349","$278,054","510,802,961",DRS
-11.55%,TajCoin,6.19%,17.71%,$0.033382,"$17,311","$271,293","8,127,048",TAJ
52.63%,AnarchistsPrime,147.43%,150.94%,$0.058406,"$23,490","$256,687","4,394,874",ACP
0.64%,ZetaMicron,-19.68%,85.02%,$0.000408,"$16,146","$245,097","600,344,291",ZMC
0.55%,AllSafe,-7.99%,119.91%,$0.030341,"$20,642","$243,637","8,030,000",ASAFE2
1.25%,Ripto Bux,24.13%,-77.37%,$0.000619,"$2,345","$235,836","381,236,123",RBX
-1.03%,Useless Ether...,34.02%,81.55%,$0.058274,"$14,336","$231,098","3,965,716",UET
-6.85%,Aerium,-47.86%,17.11%,$0.151193,"$13,207","$230,039","1,521,492",AERM
0.18%,bitGold,-10.25%,-21.79%,$1183.82,"$9,498","$227,827",192,BITGOLD
0.79%,LeaCoin,-18.13%,-41.04%,$0.000680,"$1,097","$219,675","322,845,491",LEA
-0.31%,Crypto,10.47%,77.02%,$0.017283,$516,"$218,688","12,653,386",CTO
8.38%,HealthyWormCoin,-15.42%,24.03%,$0.001905,"$1,378","$214,392","112,528,830",WORM
0.79%,ExchangeN,7.03%,50.91%,$0.041426,"$12,304","$211,275","5,100,000",EXN
0.61%,Rupaya,-41.80%,-35.54%,$0.033488,"$6,520","$206,027","6,152,327",RUPX
1.25%,JavaScript Token,,52.57%,$0.023726,$867,"$189,616","7,991,996",JS
0.71%,Debitcoin,8.23%,6.60%,$0.010441,"$1,111","$187,932","17,999,629",DBTC
-49.68%,HempCoin,-32.51%,-46.53%,$0.000136,"$23,411","$184,622","1,356,645,470",HMP
0.79%,300 Token,24.08%,5.19%,$612.12,"$7,866","$183,635",300,300
-6.69%,LiteCoin Ultra,22.53%,80.69%,$0.188838,"$96,654","$183,192","970,102",LTCU
-10.33%,Cashcoin,0.13%,229.77%,$0.003810,"$1,666","$181,500","47,632,495",CASH
35.35%,Veros,38.61%,285.47%,$0.000368,"$297,600","$179,156","486,609,040",VRS
0.64%,Pulse,-2.39%,113.68%,$0.012520,$522,"$179,023","14,298,972",PULSE
0.64%,Blackstar,25.26%,80.44%,$0.000272,$962,"$171,686","630,795,971",BSTAR
0.64%,Cthulhu Offer...,6.14%,-19.46%,$0.063961,"$11,916","$167,740","2,622,547",OFF
5.42%,Master Swiscoin,16.06%,129.32%,$0.003716,"$21,175","$167,525","45,079,300",MSCN
7.74%,MiloCoin,10.51%,23.70%,$0.015047,"$3,562","$162,354","10,789,954",MILO
0.79%,Californium,-9.57%,21.36%,$0.066138,$518,"$159,808","2,416,270",CF
0.64%,Roofs,-30.92%,247.69%,$0.001225,"$3,687","$159,221","130,000,000",ROOFS
0.64%,Iconic,0.14%,-8.71%,$0.268091,"$1,694","$158,949","592,894",ICON
1.22%,Artex Coin,18.75%,30.36%,$0.008290,"$4,063","$155,707","18,781,750",ATX
0.71%,WomenCoin,-26.69%,95.30%,$0.003454,"$4,347","$152,729","44,220,400",WOMEN
-1.10%,bitEUR,1.48%,0.16%,$1.21,"$49,784","$142,349","117,574",BITEUR
3.81%,SwapToken,-48.62%,-93.95%,$0.000009,"$234,253","$139,799","15,320,585,365",TOKEN
5.45%,PlayerCoin,6.90%,152.58%,$0.003947,"$14,468","$138,602","35,120,000",PLACO
0.61%,Slevin,-20.51%,-9.73%,$0.001905,"$1,771","$133,365","70,000,000",SLEVIN
-5.34%,Printerium,-13.67%,-23.04%,$0.011150,"$1,297","$131,816","11,821,728",PRX
0.05%,Credence Coin,62.08%,132.16%,$0.037719,"$1,333","$129,264","3,427,006",CRDNC
-13.76%,Vault Coin,-12.47%,65.71%,$0.004159,"$6,667","$126,366","30,385,540",VLTC
0.61%,GameBet Coin,10.09%,79.90%,$0.005580,"$1,343","$118,637","21,262,780",GBT
3.29%,GeertCoin,-21.49%,60.45%,$0.022772,"$8,252","$115,935","5,091,200",GEERT
34.11%,SocialCoin,-1.57%,621.54%,$0.080699,"$1,890","$111,759","1,384,879",SOCC
-0.63%,Braincoin,2.54%,36.75%,$0.010887,"$1,215","$109,897","10,094,424",BRAIN
-29.53%,VapersCoin,-24.65%,-83.29%,$0.000136,"$2,190","$106,165","780,124,964",VPRC
0.64%,RSGPcoin,22.20%,113.31%,$61.24,"$9,787","$105,824","1,728",RSGP
0.64%,Dollar Online,-9.51%,14.06%,$0.139761,"$1,460","$105,348","753,776",DOLLAR
5.47%,PRCoin,-0.21%,-21.78%,$0.006124,"$56,403","$103,461","16,894,600",PRC
-1.98%,Asiadigicoin,-21.43%,9.77%,$0.004108,$886,"$102,419","24,931,054",ADCN
0.64%,EGO,-10.83%,97.39%,$0.001633,$707,"$97,982","60,000,001",EGO
11.99%,CybCSec,-17.01%,-80.47%,$0.008165,"$94,789","$96,628","11,834,082",XCS
0.79%,Ride My Car,-17.87%,38.48%,$0.000953,"$1,782","$96,477","101,276,976",RIDE
4.27%,DIBCOIN,3.64%,39.00%,$0.019226,"$1,953","$96,132","5,000,000",DIBC
0.64%,DAPPSTER,-3.45%,134.24%,$0.000953,$763,"$95,261",,DLISK
-5.52%,Unrealcoin,-44.10%,-29.75%,$0.012928,"$31,895","$90,814","7,024,402",URC
1.87%,iBank,10.12%,247.25%,$0.019324,"$5,113","$87,468",,IBANK
-3.20%,Argus,-10.09%,36.07%,$0.074677,"$3,891","$85,754","1,148,324",ARGUS
0.79%,KingN Coin,28.59%,145.16%,$42.19,$635,"$84,719","2,008",KNC
1.25%,Corethum,-7.06%,156.25%,$0.032109,"$1,895","$80,273","2,500,000",CRTM
-12.69%,Coimatic 3.0,-32.79%,-29.54%,$0.033019,"$12,691","$74,606","2,259,512",CTIC3
0.64%,JobsCoin,5.29%,32.09%,$0.000680,$738,"$72,139","106,019,270",JOBS
0.79%,B3Coin,,-36.02%,$0.000136,"$948,668","$67,744","497,796,710",B3
0.64%,Speedcash,-7.05%,53.00%,$0.258293,$588,"$67,629","261,831",SCS
0.64%,High Voltage,13.38%,35.30%,$0.040418,$911,"$60,391","1,494,171",HVCO
0.61%,Elysium,28.53%,31.67%,$0.014289,"$1,715","$57,228","4,005,012",ELS
0.61%,G3N,-60.91%,1.47%,$0.007349,"$3,874","$55,570","7,561,891",G3N
-3.87%,PosEx,-3.62%,39.69%,$0.021094,"$1,147","$51,747","2,453,240",PEX
12.22%,LevoPlus,-7.45%,331.83%,$0.027314,"$11,413","$51,658","1,891,278",LVPS
9.62%,CrevaCoin,-13.96%,85.76%,$0.001281,"$28,890","$46,601","36,390,750",CREVA
0.79%,Bitvolt,-28.29%,73.62%,$0.002858,"$1,419","$43,189","15,112,554",VOLT
1.14%,FuturXe,-4.36%,5.85%,$0.176698,"$1,058","$41,598","235,421",FXE
11.70%,Rawcoin,-3.09%,107.20%,$0.055947,"$1,953","$39,436","704,882",XRC
0.79%,Zonecoin,-45.16%,-40.28%,$0.013745,"$1,099","$35,489","2,581,970",ZNE
0.79%,Coimatic 2.0,-41.27%,90.84%,$0.002586,"$1,680","$34,991","13,532,750",CTIC2
-2.69%,Magnum,-7.76%,-21.71%,$0.008029,"$14,743","$32,236","4,014,836",MGM
55.80%,Concoin,11.23%,117.66%,$0.036880,"$2,737","$27,448","744,266",CONX
0.79%,GeyserCoin,29.32%,148.18%,$0.541626,"$2,209","$25,383","46,864",GSR
0.64%,Tychocoin,-88.62%,-95.14%,$0.004763,$614,"$23,931","5,024,368",TYCHO
0.64%,Ulatech,57.73%,65.77%,$0.106148,$703,"$21,371","201,336",ULA
0.61%,Project-X,5.62%,-7.45%,"$224,543","$1,518","$17,574",0.078264,NANOX
-10.41%,Tristar Coin,10.35%,45.88%,$0.003266,"$7,359","$16,421","5,027,857",TSTR
0.64%,Enigma,-23.03%,-22.80%,$0.571973,"$1,639","$9,510","16,627",XNG
17.08%,HarmonyCoin,-15.62%,7.82%,$0.013834,"$7,990","$7,764","561,235",HMC
